ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Genre
0316150363,Dogs and Their Women,Louise Taylor,1989,"Little, Brown",http://images.amazon.com/images/P/0316150363.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316150363.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316150363.01.LZZZZZZZ.jpg,Pets
0345298748,Moreta: Dragonlady of Pern,Anne McCaffrey,1983,Ballantine Books,http://images.amazon.com/images/P/0345298748.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345298748.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345298748.01.LZZZZZZZ.jpg,Fiction
0515101486,Special Operations (Badge of Honor Novels (Paperback)),W. E. B. Griffin,1995,Jove Books,http://images.amazon.com/images/P/0515101486.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515101486.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515101486.01.LZZZZZZZ.jpg,Fiction
0898861098,Miles from Nowhere: A Round the World Bicycle Adventure,Barbara Savage,1985,Mountaineers Books,http://images.amazon.com/images/P/0898861098.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0898861098.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0898861098.01.LZZZZZZZ.jpg,Sports & Recreation
0140320970,The Twenty-One Balloons,William Pene du Bois,1986,Puffin Books,http://images.amazon.com/images/P/0140320970.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140320970.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140320970.01.LZZZZZZZ.jpg,Juvenile Fiction
0020264763,AGE OF INNOCENCE,Edith Wharton,1992,Scribner,http://images.amazon.com/images/P/0020264763.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0020264763.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0020264763.01.LZZZZZZZ.jpg,Historical fiction
0747264880,Nadia Knows Best,Jill Mansell,2004,Headline,http://images.amazon.com/images/P/0747264880.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0747264880.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0747264880.01.LZZZZZZZ.jpg,Fiction
0060964057,More Tales of the City,Armistead Maupin,1989,Harpercollins Publisher,http://images.amazon.com/images/P/0060964057.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060964057.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060964057.01.LZZZZZZZ.jpg,Fiction
0425189058,Lover Beware,Christine Feehan,2003,Berkley Publishing Group,http://images.amazon.com/images/P/0425189058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425189058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425189058.01.LZZZZZZZ.jpg,Fiction
0152802177,Stellaluna,Janell Cannon,1993,Harcourt Children's Books,http://images.amazon.com/images/P/0152802177.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0152802177.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0152802177.01.LZZZZZZZ.jpg,Juvenile Fiction
1573220426,Kitchen Table Wisdom: Stories That Heal,Rachel Naomi Remen,1996,Riverhead Books,http://images.amazon.com/images/P/1573220426.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573220426.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573220426.01.LZZZZZZZ.jpg,Biography & Autobiography
0684818701,The New Joy of Cooking,Marion Rombauer Becker,1997,Scribner,http://images.amazon.com/images/P/0684818701.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684818701.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684818701.01.LZZZZZZZ.jpg,Cooking
0060609176,Meeting Jesus Again for the First Time : The Historical Jesus and the Heart of Contemporary Faith,Marcus J. Borg,1995,HarperSanFrancisco,http://images.amazon.com/images/P/0060609176.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060609176.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060609176.01.LZZZZZZZ.jpg,Religion
0060927488,"A Return to Love: Reflections on the Principles of A Course in Miracles""""",Marianne Williamson,1996,Perennial Currents,http://images.amazon.com/images/P/0060927488.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060927488.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060927488.01.LZZZZZZZ.jpg,Psychology
2895400644,J'Ã?Â©tais si timide que j'ai mordu la maÃ?Â®tresse,Minne,2003,Les 400 coups,http://images.amazon.com/images/P/2895400644.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2895400644.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2895400644.01.LZZZZZZZ.jpg,Bashfulness
1551669056,Between Friends,Debbie Macomber,2002,Mira,http://images.amazon.com/images/P/1551669056.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551669056.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551669056.01.LZZZZZZZ.jpg,Fiction
0618249060,Silent Spring,Rachel Carson,2002,Mariner Books,http://images.amazon.com/images/P/0618249060.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618249060.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618249060.01.LZZZZZZZ.jpg,Nature
0929239571,My Utmost for His Highest: An Updated Edition in Today's Language,Oswald Chambers,1992,Discovery House Publishers,http://images.amazon.com/images/P/0929239571.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0929239571.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0929239571.01.LZZZZZZZ.jpg,Religion
0316108677,His Kisses Are Dreamy...but Those Hairballs Down My Cleavage...!: Another Tender Outland Collection,Berkeley Breathed,1994,Little Brown & Co,http://images.amazon.com/images/P/0316108677.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316108677.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316108677.01.LZZZZZZZ.jpg,Humor
0843951532,Four Dark Nights,Bentley Little,2003,Leisure Books,http://images.amazon.com/images/P/0843951532.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843951532.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843951532.01.LZZZZZZZ.jpg,Fiction
0440430909,A Girl of the Limberlost,Gene Stratton-Porter,1996,Yearling Books,http://images.amazon.com/images/P/0440430909.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440430909.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440430909.01.LZZZZZZZ.jpg,Domestic fiction
0140434674,Persuasion (Penguin Classics),Jane Austen,1999,Penguin Books,http://images.amazon.com/images/P/0140434674.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140434674.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140434674.01.LZZZZZZZ.jpg,Fiction
014050639X,Each Peach Pear Plum (Picture Puffins),Janet Ahlberg,1986,Puffin Books,http://images.amazon.com/images/P/014050639X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014050639X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014050639X.01.LZZZZZZZ.jpg,N/A
059098182X,Hatchet,Gary Paulsen,1999,Scholastic,http://images.amazon.com/images/P/059098182X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/059098182X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/059098182X.01.LZZZZZZZ.jpg,Reading (Middle school)
1570624097,The Places That Scare You: A Guide to Fearlessness in Difficult Times,Pema Chodron,2001,Shambhala,http://images.amazon.com/images/P/1570624097.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570624097.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1570624097.01.LZZZZZZZ.jpg,Religion
1410729435,Lucy's Treasure,G. E. Dabbs,2003,Authorhouse,http://images.amazon.com/images/P/1410729435.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1410729435.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1410729435.01.LZZZZZZZ.jpg,Fiction
0064430170,Goodnight Moon,Margaret Wise Brown,1977,HarperTrophy,http://images.amazon.com/images/P/0064430170.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064430170.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064430170.01.LZZZZZZZ.jpg,Juvenile Fiction
0373871589,Redeeming Claire (Love Inspired (Numbered)),Cynthia Rutledge,2001,Steeple Hill,http://images.amazon.com/images/P/0373871589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373871589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373871589.01.LZZZZZZZ.jpg,Fiction
0141301104,The Witches (Puffin Novels),Roald Dahl,1998,Puffin Books,http://images.amazon.com/images/P/0141301104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141301104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141301104.01.LZZZZZZZ.jpg,Juvenile Fiction
084394952X,Dark Legend,Christine Feehan,2002,Leisure Books,http://images.amazon.com/images/P/084394952X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/084394952X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/084394952X.01.LZZZZZZZ.jpg,Fiction
0380752999,Defy Not The Heart,Johanna Lindsey,1989,Avon,http://images.amazon.com/images/P/0380752999.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380752999.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380752999.01.LZZZZZZZ.jpg,Fiction
0140176616,Asta's Book,Barbara Vine,1994,Penguin Uk,http://images.amazon.com/images/P/0140176616.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140176616.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140176616.01.LZZZZZZZ.jpg,Detective and mystery stories
0553379267,A Canticle for Leibowitz (Bantam Spectra Book),Walter M. Miller Jr.,1997,Bantam,http://images.amazon.com/images/P/0553379267.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553379267.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553379267.01.LZZZZZZZ.jpg,Fiction
019282760X,Pride and Prejudice (World's Classics),Jane Austen,1990,Oxford University Press,http://images.amazon.com/images/P/019282760X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/019282760X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/019282760X.01.LZZZZZZZ.jpg,Courtship
0440194784,Welcome to the Monkey House,Kurt Vonnegut,1991,Dell Publishing Company,http://images.amazon.com/images/P/0440194784.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440194784.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440194784.01.LZZZZZZZ.jpg,Fiction
0440228654,Chinese Cinderella: The True Story of an Unwanted Daughter (Laurel-Leaf Books),Adeline Yen Mah,2001,Laurel-Leaf Books,http://images.amazon.com/images/P/0440228654.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440228654.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440228654.01.LZZZZZZZ.jpg,Juvenile Nonfiction
0140013997,My Family and Other Animals.,Gerald Malcolm Durrell,1977,Penguin Books,http://images.amazon.com/images/P/0140013997.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140013997.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140013997.01.LZZZZZZZ.jpg,Science
0553258478,Exodus,Leon Uris,1983,Bantam Books,http://images.amazon.com/images/P/0553258478.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553258478.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553258478.01.LZZZZZZZ.jpg,Eretz Israel
0060005424,Lirael: Daughter of the Clayr,Garth Nix,2002,HarperTrophy,http://images.amazon.com/images/P/0060005424.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060005424.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060005424.01.LZZZZZZZ.jpg,Fiction
0380791978,The Family Tree,Sheri S. Tepper,1998,Eos,http://images.amazon.com/images/P/0380791978.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380791978.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380791978.01.LZZZZZZZ.jpg,Fiction
0679745580,In Cold Blood (Vintage International),TRUMAN CAPOTE,1994,Vintage,http://images.amazon.com/images/P/0679745580.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679745580.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679745580.01.LZZZZZZZ.jpg,HISTORY
0380756293,The Magic of You (Malory Novels (Paperback)),Johanna Lindsey,1993,Avon,http://images.amazon.com/images/P/0380756293.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380756293.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380756293.01.LZZZZZZZ.jpg,Fiction
0425141233,Winter Prey,John Sandford,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425141233.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425141233.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425141233.01.LZZZZZZZ.jpg,Fiction
0373484003,Irish Hearts,Nora Roberts,2000,Silhouette,http://images.amazon.com/images/P/0373484003.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373484003.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373484003.01.LZZZZZZZ.jpg,Fiction
0060931418,Their Eyes Were Watching God,Zora Neale Hurston,1998,Perennial,http://images.amazon.com/images/P/0060931418.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060931418.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060931418.01.LZZZZZZZ.jpg,Fiction
0515128546,Tears of the Moon (Irish Trilogy),Nora Roberts,2000,Jove Books,http://images.amazon.com/images/P/0515128546.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515128546.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515128546.01.LZZZZZZZ.jpg,Fiction
0060502258,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch,http://images.amazon.com/images/P/0060502258.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060502258.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060502258.01.LZZZZZZZ.jpg,Fiction
0553802518,The Survivors Club,LISA GARDNER,2002,Bantam,http://images.amazon.com/images/P/0553802518.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553802518.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553802518.01.LZZZZZZZ.jpg,Fiction
2253149101,La grammaire est une chanson douce,Erik Orsenna,2003,Le Livre De Poche,http://images.amazon.com/images/P/2253149101.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2253149101.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2253149101.01.LZZZZZZZ.jpg,Fiction
0451453573,Eric (Discworld Novels (Paperback)),Terry Pratchett,1995,Roc,http://images.amazon.com/images/P/0451453573.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451453573.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451453573.01.LZZZZZZZ.jpg,Discworld (Imaginary place)
0345457684,Altered Carbon,RICHARD MORGAN,2003,Del Rey,http://images.amazon.com/images/P/0345457684.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345457684.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345457684.01.LZZZZZZZ.jpg,Fiction
0345307615,Split Infinity (Apprentice Adept (Paperback)),Piers Anthony,1982,Del Rey Books,http://images.amazon.com/images/P/0345307615.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345307615.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345307615.01.LZZZZZZZ.jpg,Magic
0060198303,"The Burglar on the Prowl (Block, Lawrence)",Lawrence Block,2004,William Morrow,http://images.amazon.com/images/P/0060198303.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060198303.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060198303.01.LZZZZZZZ.jpg,Fiction
0812555112,Faun & Games (Xanth),Piers Anthony,1998,Tor Fantasy,http://images.amazon.com/images/P/0812555112.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812555112.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812555112.01.LZZZZZZZ.jpg,Fiction
2290308285,"Le Cycle d'Ender, tome 1 : La StratÃ?Â©gie Ender",Scott Card Orson,2001,J'ai lu,http://images.amazon.com/images/P/2290308285.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2290308285.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2290308285.01.LZZZZZZZ.jpg,Child soldiers
0740713922,The Dog Is Not a Toy: House Rule #4,Darby Conley,2001,Andrews McMeel Publishing,http://images.amazon.com/images/P/0740713922.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0740713922.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0740713922.01.LZZZZZZZ.jpg,Humor
0679767223,My Dog Skip,Willie Morris,1996,Vintage Books USA,http://images.amazon.com/images/P/0679767223.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679767223.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679767223.01.LZZZZZZZ.jpg,Biography & Autobiography
0812538986,Jack of Kinrowan,Charles De Lint,1995,Tor Books (Mm),http://images.amazon.com/images/P/0812538986.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812538986.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812538986.01.LZZZZZZZ.jpg,Fiction
0671683063,Book of Virtues,William J. Bennett,1993,Simon & Schuster,http://images.amazon.com/images/P/0671683063.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671683063.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671683063.01.LZZZZZZZ.jpg,Education
0140096825,Whats Bred In the Bone,Robertson Davies,0,Penguin Putnam~mass,http://images.amazon.com/images/P/0140096825.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140096825.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140096825.01.LZZZZZZZ.jpg,Art forgers
0060953020,Pilgrim at Tinker Creek,Annie Dillard,1998,Perennial,http://images.amazon.com/images/P/0060953020.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060953020.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060953020.01.LZZZZZZZ.jpg,Biography & Autobiography
067940676X,French for Cats: All the French Your Cat Will Ever Need,Henri De LA Barbe,1991,Villard Books,http://images.amazon.com/images/P/067940676X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067940676X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067940676X.01.LZZZZZZZ.jpg,Humor
0440508975,Bibliotherapy: The Girl's Guide to Books for Every Phase of Our Lives,Nancy K. Peske,2001,Dell Publishing Company,http://images.amazon.com/images/P/0440508975.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440508975.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440508975.01.LZZZZZZZ.jpg,Literary Criticism
0385418868,The Power of Myth,Joseph Campbell,1991,Anchor,http://images.amazon.com/images/P/0385418868.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385418868.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385418868.01.LZZZZZZZ.jpg,Philosophy
0399151540,Divided in Death,J. D. Robb,2004,Putnam Publishing Group,http://images.amazon.com/images/P/0399151540.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399151540.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399151540.01.LZZZZZZZ.jpg,Fiction
2253049417,"Bilbo, Le Hobbit",J. R. R. Tolkien,2002,Pocket (FR),http://images.amazon.com/images/P/2253049417.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2253049417.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2253049417.01.LZZZZZZZ.jpg,N/A
0375708111,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,2000,Vintage,http://images.amazon.com/images/P/0375708111.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375708111.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375708111.01.LZZZZZZZ.jpg,Science
0689711816,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,1998,Aladdin Library,http://images.amazon.com/images/P/0689711816.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689711816.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689711816.01.LZZZZZZZ.jpg,Juvenile Fiction
0553582917,Intensity,DEAN KOONTZ,2000,Bantam,http://images.amazon.com/images/P/0553582917.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582917.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582917.01.LZZZZZZZ.jpg,Fiction
0345305183,On a Pale Horse,Piers Anthony,1984,Ballantine Books,http://images.amazon.com/images/P/0345305183.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345305183.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345305183.01.LZZZZZZZ.jpg,Death
0886774268,"Magic's Price (The Last Herald-Mage Series, Book 3)",Mercedes Lackey,1994,Daw Books,http://images.amazon.com/images/P/0886774268.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886774268.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886774268.01.LZZZZZZZ.jpg,Fiction
050552354X,Dark Desire (Paranormal Romance),Christine Feehan,1999,Love Spell,http://images.amazon.com/images/P/050552354X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/050552354X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/050552354X.01.LZZZZZZZ.jpg,Fiction
0425141551,Paper Doll,Robert B. Parker,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425141551.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425141551.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425141551.01.LZZZZZZZ.jpg,Fiction
